id,x,y,date,burst,state
SNAI07,441390.1715,3123505.044,9/12/2019 15:00,SNAI07.1,1
SNAI07,441408.7813,3123637.894,9/12/2019 16:04,SNAI07.1,1
SNAI07,441333.258,3123582.874,9/13/2019 8:01,SNAI07.1,2
SNAI07,441948.3726,3123633.362,9/13/2019 9:00,SNAI07.1,2
SNAI07,441357.7761,3123580.87,9/13/2019 10:00,SNAI07.1,1
SNAI07,441271.2093,3123594.26,9/13/2019 11:03,SNAI07.1,1
SNAI07,441380.6518,3123564.139,9/13/2019 12:00,SNAI07.1,1
SNAI07,441267.0494,3123407.718,9/13/2019 13:00,SNAI07.1,1
SNAI07,441401.8708,3123569.574,9/13/2019 14:03,SNAI07.1,1
SNAI07,441457.2261,3123513.909,9/13/2019 15:00,SNAI07.1,1
SNAI07,441408.3169,3123543.729,9/13/2019 16:03,SNAI07.1,1
SNAI07,441378.5647,3123479.178,9/14/2019 8:01,SNAI07.1,1
SNAI07,441403.3382,3123528.909,9/14/2019 9:00,SNAI07.1,1
SNAI07,441429.2059,3123462.31,9/14/2019 10:00,SNAI07.1,1
SNAI07,441540.7196,3123533.771,9/14/2019 11:00,SNAI07.1,1
SNAI07,441409.7842,3123503.064,9/14/2019 12:00,SNAI07.1,1
SNAI07,441414.6532,3123495.617,9/14/2019 13:04,SNAI07.1,1
SNAI07,441437.8045,3123554.662,9/14/2019 14:03,SNAI07.1,1
SNAI07,441437.668,3123526.967,9/14/2019 15:00,SNAI07.1,1
SNAI07,441294.7968,3123403.925,9/14/2019 16:03,SNAI07.1,1
SNAI07,441370.9408,3123584.461,9/15/2019 8:01,SNAI07.1,1
SNAI07,441393.6004,3123543.802,9/15/2019 9:00,SNAI07.1,2
SNAI07,440482.6026,3122540.075,9/15/2019 10:00,SNAI07.1,2
SNAI07,441401.3883,3123471.753,9/15/2019 11:03,SNAI07.1,1
SNAI07,441348.0105,3123590.113,9/15/2019 12:00,SNAI07.1,1
SNAI07,441493.4781,3123563.583,9/15/2019 13:04,SNAI07.1,1
SNAI07,441383.1422,3123412.684,9/15/2019 14:00,SNAI07.1,1
SNAI07,441432.3802,3123449.443,9/15/2019 15:04,SNAI07.1,1
SNAI07,441333.0205,3123534.795,9/15/2019 16:00,SNAI07.1,1
SNAI07,441353.0073,3123608.59,9/16/2019 8:01,SNAI07.1,1
SNAI07,441529.4681,3123580.024,9/16/2019 9:00,SNAI07.1,2
SNAI07,440111.9238,3123284.309,9/16/2019 10:00,SNAI07.1,2
SNAI07,441448.0703,3123646.896,9/16/2019 11:00,SNAI07.1,1
SNAI07,441412.9492,3123488.314,9/16/2019 12:04,SNAI07.1,1
SNAI07,441483.158,3123460.272,9/16/2019 13:00,SNAI07.1,1
SNAI07,441429.4429,3123510.39,9/16/2019 14:03,SNAI07.1,1
SNAI07,441419.5314,3123490.054,9/16/2019 15:00,SNAI07.1,1
SNAI07,441362.6723,3123578.963,9/17/2019 8:01,SNAI07.1,1
SNAI07,441328.3251,3123577.36,9/17/2019 9:00,SNAI07.1,2
SNAI07,440712.4355,3123687.436,9/17/2019 10:03,SNAI07.1,2
SNAI07,441344.4721,3123529.199,9/17/2019 11:00,SNAI07.1,1
SNAI07,441401.543,3123503.105,9/17/2019 12:00,SNAI07.1,1
SNAI07,441561.0048,3123668.497,9/17/2019 13:04,SNAI07.1,1
SNAI07,441406.3119,3123475.385,9/17/2019 14:04,SNAI07.1,1
SNAI07,441439.0535,3123469.684,9/17/2019 15:01,SNAI07.1,1
SNAI07,441383.7894,3123543.85,9/17/2019 16:04,SNAI07.1,1
SNAI07,441655.7945,3123651.413,9/18/2019 8:01,SNAI07.1,1
SNAI07,441470.0472,3123467.648,9/18/2019 9:00,SNAI07.1,1
SNAI07,441353.1347,3123634.402,9/18/2019 10:01,SNAI07.1,1
SNAI07,441341.6086,3123604.99,9/18/2019 11:00,SNAI07.1,2
SNAI07,440527.3558,3124286.601,9/18/2019 12:01,SNAI07.1,2
SNAI07,441598.526,3123657.234,9/18/2019 13:03,SNAI07.1,1
SNAI07,441617.2589,3123476.23,9/18/2019 15:00,SNAI07.1,1
SNAI07,441589.566,3123491.1,9/18/2019 16:03,SNAI07.1,1
SNAI07,441430.8849,3123484.459,9/19/2019 8:01,SNAI07.1,1
SNAI07,441557.1677,3123546.652,9/19/2019 9:00,SNAI07.1,1
SNAI07,441566.8697,3123524.447,9/19/2019 10:00,SNAI07.1,1
SNAI07,441586.6552,3123557.586,9/19/2019 11:00,SNAI07.1,1
SNAI07,441553.85,3123550.324,9/19/2019 12:00,SNAI07.1,1
SNAI07,441566.9242,3123535.526,9/19/2019 13:12,SNAI07.1,1
SNAI07,441339.5392,3123523.684,9/19/2019 14:00,SNAI07.1,1
SNAI07,441442.2093,3123453.051,9/19/2019 15:05,SNAI07.1,1
SNAI07,441342.9956,3123567.981,9/19/2019 16:00,SNAI07.1,1
SNAI07,441542.5602,3123568.881,9/20/2019 8:01,SNAI07.1,1
SNAI07,441596.2848,3123520.647,9/20/2019 9:00,SNAI07.1,1
SNAI07,441558.465,3123491.253,9/20/2019 10:00,SNAI07.1,1
SNAI07,441596.1666,3123496.607,9/20/2019 11:00,SNAI07.1,1
SNAI07,441362.7089,3123586.385,9/20/2019 12:02,SNAI07.1,1
SNAI07,441232.8475,3123435.584,9/20/2019 13:11,SNAI07.1,1
SNAI07,441585.4051,3123642.564,9/20/2019 14:00,SNAI07.1,1
SNAI07,441552.126,3123518.981,9/20/2019 15:02,SNAI07.1,1
SNAI07,441258.1881,3123599.863,9/20/2019 16:00,SNAI07.1,1
SNAI07,441540.9289,3123576.312,9/21/2019 8:01,SNAI07.1,1
SNAI07,441655.1868,3123527.669,9/21/2019 9:00,SNAI07.1,1
SNAI07,441357.9308,3123612.221,9/21/2019 10:00,SNAI07.1,1
SNAI07,441375.983,3123612.132,9/21/2019 11:00,SNAI07.1,1
SNAI07,441362.6816,3123580.846,9/21/2019 12:01,SNAI07.1,1
SNAI07,441347.9651,3123580.919,9/21/2019 13:15,SNAI07.1,1
SNAI07,441389.907,3123451.425,9/21/2019 14:00,SNAI07.1,1
SNAI07,441468.2777,3123427.11,9/21/2019 15:00,SNAI07.1,1
SNAI07,441446.2659,3123619.208,9/21/2019 16:00,SNAI07.1,1
SNAI07,441553.9502,3123570.708,9/22/2019 8:02,SNAI07.1,1
SNAI07,441557.2587,3123565.153,9/22/2019 9:00,SNAI07.1,1
SNAI07,441548.8992,3123541.154,9/22/2019 10:00,SNAI07.1,1
SNAI07,441439.172,3123493.724,9/22/2019 11:00,SNAI07.1,1
SNAI07,441465.2601,3123491.712,9/22/2019 12:00,SNAI07.1,1
SNAI07,441424.3277,3123467.873,9/22/2019 13:01,SNAI07.1,1
SNAI07,441491.3192,3123463.887,9/22/2019 14:03,SNAI07.1,1
SNAI07,441502.7436,3123452.753,9/22/2019 15:00,SNAI07.1,1
SNAI07,441273.5888,3123420.648,9/22/2019 16:00,SNAI07.1,1
SNAI07,441282.5326,3123562.741,9/23/2019 8:01,SNAI07.1,1
SNAI07,441301.3249,3123394.698,9/23/2019 9:00,SNAI07.1,1
SNAI07,441559.0372,3123607.575,9/23/2019 10:00,SNAI07.1,1
SNAI07,441535.9231,3123555.952,9/23/2019 11:00,SNAI07.1,1
SNAI07,441432.5254,3123478.912,9/23/2019 12:01,SNAI07.1,1
SNAI07,441468.496,3123471.422,9/23/2019 13:04,SNAI07.1,1
SNAI07,441552.4077,3123576.255,9/23/2019 14:00,SNAI07.1,1
SNAI07,441575.6759,3123659.229,9/23/2019 15:03,SNAI07.1,1
SNAI07,441265.6099,3123453.923,9/23/2019 16:00,SNAI07.1,1
SNAI07,441576.6715,3123522.516,9/24/2019 8:01,SNAI07.1,1
SNAI07,441606.2499,3123551.95,9/24/2019 9:00,SNAI07.1,2
SNAI07,441701.334,3122934.744,9/24/2019 10:00,SNAI07.1,2
SNAI07,441564.857,3123454.33,9/24/2019 11:03,SNAI07.1,1
SNAI07,441593.7115,3123675.758,9/24/2019 12:00,SNAI07.1,1
SNAI07,441419.4587,3123475.32,9/24/2019 13:00,SNAI07.1,1
SNAI07,441587.9798,3123507.726,9/24/2019 14:04,SNAI07.1,1
SNAI07,441401.3244,3123458.792,9/24/2019 15:00,SNAI07.1,1
SNAI07,441605.3536,3123708.937,9/24/2019 16:05,SNAI07.1,1
SNAI07,441452.0384,3123456.658,9/25/2019 8:01,SNAI07.1,1
SNAI07,441458.6211,3123458.509,9/25/2019 9:00,SNAI07.1,1
SNAI07,441590.1651,3123612.961,9/25/2019 10:00,SNAI07.1,1
SNAI07,441509.0733,3123423.142,9/25/2019 11:00,SNAI07.1,1
SNAI07,441374.0784,3123564.172,9/25/2019 12:02,SNAI07.1,1
SNAI07,441422.7144,3123478.96,9/25/2019 13:02,SNAI07.1,1
SNAI07,441378.592,3123484.717,9/25/2019 14:00,SNAI07.1,1
SNAI07,441318.3587,3123545.946,9/25/2019 15:04,SNAI07.1,1
SNAI07,441455.531,3123508.378,9/25/2019 16:00,SNAI07.1,1
SNAI07,441443.9591,3123469.66,9/26/2019 8:01,SNAI07.1,1
SNAI07,441430.5665,3123419.873,9/26/2019 9:00,SNAI07.1,1
SNAI07,441343.6883,3123370.448,9/26/2019 10:00,SNAI07.1,1
SNAI07,441425.7975,3123447.593,9/26/2019 11:00,SNAI07.1,1
SNAI07,441458.412,3123416.08,9/26/2019 12:03,SNAI07.1,1
SNAI07,441616.2515,3123590.676,9/26/2019 13:00,SNAI07.1,1
SNAI07,441430.8215,3123471.608,9/26/2019 14:04,SNAI07.1,1
SNAI07,441447.2147,3123473.3,9/26/2019 15:00,SNAI07.1,1
SNAI07,441609.8594,3123627.598,9/26/2019 16:03,SNAI07.1,1
SNAI07,441512.1637,3123373.274,9/27/2019 8:01,SNAI07.1,1
SNAI07,441485.55,3123288.543,9/27/2019 9:00,SNAI07.1,1
SNAI07,441369.191,3123567.852,9/27/2019 10:00,SNAI07.1,1
SNAI07,441362.6996,3123584.502,9/27/2019 11:04,SNAI07.1,1
SNAI07,441439.0989,3123478.879,9/27/2019 12:00,SNAI07.1,1
SNAI07,441416.1322,3123477.22,9/27/2019 13:04,SNAI07.1,1
SNAI07,441457.1262,3123493.635,9/27/2019 14:00,SNAI07.1,1
SNAI07,441375.2089,3123455.265,9/27/2019 15:05,SNAI07.1,1
SNAI07,441439.0169,3123462.262,9/27/2019 16:00,SNAI07.1,1
SNAI07,441390.0529,3123481.004,9/28/2019 8:01,SNAI07.1,1
SNAI07,441345.7938,3123459.066,9/28/2019 9:00,SNAI07.1,1
SNAI07,441430.448,3123395.833,9/28/2019 10:00,SNAI07.1,1
SNAI07,441419.4767,3123478.976,9/28/2019 11:00,SNAI07.1,1
SNAI07,441157.6787,3123452.573,9/28/2019 12:00,SNAI07.1,1
SNAI07,441412.758,3123449.54,9/28/2019 13:04,SNAI07.1,1
SNAI07,441482.9125,3123410.42,9/28/2019 14:02,SNAI07.1,1
SNAI07,441647.1001,3123559.172,9/28/2019 15:00,SNAI07.1,1
SNAI07,441520.8522,3123484.016,9/28/2019 16:04,SNAI07.1,1
SNAI07,441468.4229,3123456.578,9/29/2019 8:01,SNAI07.1,1
SNAI07,441388.4763,3123499.513,9/29/2019 9:00,SNAI07.1,1
SNAI07,441461.7676,3123439.993,9/29/2019 10:00,SNAI07.1,1
SNAI07,441365.6253,3123501.398,9/29/2019 11:00,SNAI07.1,1
SNAI07,441347.5642,3123499.715,9/29/2019 12:00,SNAI07.1,1
SNAI07,441352.2237,3123449.839,9/29/2019 14:04,SNAI07.1,1
SNAI07,441394.7852,3123445.862,9/29/2019 15:04,SNAI07.1,1
SNAI07,441362.2988,3123503.298,9/29/2019 16:00,SNAI07.1,1
SNAI07,441468.3683,3123445.499,9/30/2019 8:01,SNAI07.1,1
SNAI07,441455.2853,3123458.526,9/30/2019 9:00,SNAI07.1,1
SNAI07,441352.333,3123471.995,9/30/2019 10:00,SNAI07.1,1
SNAI07,441457.1808,3123504.714,9/30/2019 11:00,SNAI07.1,1
SNAI07,441655.6857,3123629.257,9/30/2019 12:03,SNAI07.1,1
SNAI07,441575.2488,3123572.376,9/30/2019 13:08,SNAI07.1,1
SNAI07,441348.2292,3123296.532,9/30/2019 14:00,SNAI07.1,1
SNAI07,441474.8256,3123441.812,9/30/2019 15:02,SNAI07.1,1
SNAI07,441388.303,3123464.395,9/30/2019 16:01,SNAI07.1,1
SNAI07,441533.456,3123393.553,10/1/2019 8:01,SNAI07.1,1
SNAI07,441598.1269,3123576.03,10/1/2019 9:00,SNAI07.1,1
SNAI07,441417.7269,3123462.367,10/1/2019 10:00,SNAI07.1,1
SNAI07,441394.5852,3123405.316,10/1/2019 11:00,SNAI07.1,1
SNAI07,441428.9055,3123401.38,10/1/2019 12:00,SNAI07.1,1
SNAI07,441390.5204,3123257.549,10/1/2019 13:01,SNAI07.1,1
SNAI07,441483.2399,3123476.889,10/1/2019 14:04,SNAI07.1,1
SNAI07,441415.8679,3123423.601,10/1/2019 15:03,SNAI07.1,1
SNAI07,441404.8607,3123499.432,10/1/2019 16:02,SNAI07.1,1
SNAI07,441583.8097,3123657.306,10/2/2019 8:01,SNAI07.1,1
SNAI07,441588.7059,3123655.399,10/2/2019 9:00,SNAI07.1,2
SNAI07,440608.7627,3124537.344,10/2/2019 10:00,SNAI07.1,2
SNAI07,441457.135,3123495.408,10/2/2019 11:00,SNAI07.1,2
SNAI07,441599.9853,3123614.796,10/2/2019 12:03,SNAI07.1,2
SNAI07,441351.7769,3123359.33,10/2/2019 13:00,SNAI07.1,2
SNAI07,441265.3909,3123409.61,10/2/2019 14:02,SNAI07.1,2
SNAI07,441583.7187,3123638.805,10/2/2019 15:00,SNAI07.1,2
SNAI07,441582.0493,3123618.54,10/2/2019 16:05,SNAI07.1,2
SNAI07,440658.6881,3123730.245,10/3/2019 5:00,SNAI07.1,2
SNAI07,440666.8217,3123728.321,10/3/2019 6:00,SNAI07.1,2
SNAI07,440653.8009,3123733.926,10/3/2019 7:00,SNAI07.1,2
SNAI07,441468.3776,3123447.383,10/3/2019 8:00,SNAI07.1,2
SNAI07,441294.9063,3123426.082,10/3/2019 9:00,SNAI07.1,2
SNAI07,441562.4454,3123622.292,10/3/2019 10:00,SNAI07.1,2
SNAI07,442583.4857,3122077.407,10/3/2019 11:00,SNAI07.1,2
SNAI07,441592.0056,3123648.071,10/3/2019 12:00,SNAI07.1,1
SNAI07,441509.5461,3123519.19,10/3/2019 13:00,SNAI07.1,1
SNAI07,441583.4376,3123581.642,10/3/2019 14:00,SNAI07.1,1
SNAI07,441481.3352,3123428.818,10/3/2019 15:00,SNAI07.1,1
SNAI07,441512.3818,3123417.586,10/3/2019 16:00,SNAI07.1,2
SNAI07,440621.1617,3123759.902,10/4/2019 5:00,SNAI07.1,2
SNAI07,440624.5068,3123761.768,10/4/2019 6:00,SNAI07.1,2
SNAI07,440993.0088,3123879.913,10/4/2019 7:00,SNAI07.1,2
SNAI07,441603.3405,3123638.709,10/4/2019 8:00,SNAI07.1,1
SNAI07,441578.9135,3123659.213,10/4/2019 9:00,SNAI07.1,1
SNAI07,441593.7388,3123681.298,10/4/2019 10:00,SNAI07.1,1
SNAI07,441611.4097,3123603.661,10/4/2019 11:00,SNAI07.1,1
SNAI07,441624.2492,3123561.057,10/4/2019 12:00,SNAI07.1,1
SNAI07,441638.7752,3123522.211,10/4/2019 13:00,SNAI07.1,1
SNAI07,441689.7885,3123581.119,10/4/2019 14:00,SNAI07.1,1
SNAI07,441591.8874,3123624.031,10/4/2019 15:00,SNAI07.1,1
SNAI07,441591.9871,3123644.304,10/4/2019 16:00,SNAI07.1,2
SNAI07,440594.7419,3123695.446,10/5/2019 5:00,SNAI07.1,2
SNAI07,440612.8802,3123732.247,10/5/2019 6:00,SNAI07.1,2
SNAI07,440614.6865,3123759.934,10/5/2019 7:00,SNAI07.1,2
SNAI07,441611.6362,3123649.747,10/5/2019 8:00,SNAI07.1,1
SNAI07,441547.4385,3123563.318,10/5/2019 9:00,SNAI07.1,1
SNAI07,441606.985,3123701.506,10/5/2019 10:00,SNAI07.1,1
SNAI07,441674.8632,3123538.651,10/5/2019 11:00,SNAI07.1,1
SNAI07,441618.3112,3123690.372,10/5/2019 12:00,SNAI07.1,1
SNAI07,441693.4072,3123318.874,10/5/2019 13:00,SNAI07.1,1
SNAI07,441587.1002,3123648.095,10/5/2019 14:00,SNAI07.1,1
SNAI07,441437.5402,3123501.044,10/5/2019 15:00,SNAI07.1,1
SNAI07,441330.6395,3123370.513,10/5/2019 16:00,SNAI07.1,2
SNAI07,441953.6029,3123699.807,10/6/2019 5:00,SNAI07.1,2
SNAI07,441960.1312,3123690.58,10/6/2019 6:00,SNAI07.1,2
SNAI07,441956.8313,3123697.908,10/6/2019 7:00,SNAI07.1,2
SNAI07,441312.3955,3123331.828,10/6/2019 8:00,SNAI07.1,1
SNAI07,441069.0406,3123384.769,10/6/2019 9:00,SNAI07.1,1
SNAI07,441348.7306,3123398.119,10/6/2019 10:00,SNAI07.1,1
SNAI07,441312.7966,3123413.031,10/6/2019 11:00,SNAI07.1,1
SNAI07,441320.9559,3123396.373,10/6/2019 12:00,SNAI07.1,1
SNAI07,441366.913,3123444.227,10/6/2019 13:00,SNAI07.1,1
SNAI07,441334.0687,3123409.27,10/6/2019 14:00,SNAI07.1,1
SNAI07,441316.0689,3123400.164,10/6/2019 15:00,SNAI07.1,1
SNAI07,441268.4823,3123380.015,10/6/2019 16:00,SNAI07.1,2
SNAI07,440678.3463,3123737.459,10/7/2019 5:00,SNAI07.1,2
SNAI07,440653.7273,3123719.192,10/7/2019 6:00,SNAI07.1,2
SNAI07,440665.0985,3123717.251,10/7/2019 7:00,SNAI07.1,2
SNAI07,441343.8158,3123396.26,10/7/2019 8:00,SNAI07.1,1
SNAI07,441449.0191,3123500.987,10/7/2019 9:00,SNAI07.1,1
SNAI07,441544.3933,3123622.381,10/7/2019 10:00,SNAI07.1,1
SNAI07,441525.9398,3123520.993,10/7/2019 11:00,SNAI07.1,1
SNAI07,441552.0895,3123511.558,10/7/2019 12:00,SNAI07.1,1
SNAI07,441574.9404,3123509.673,10/7/2019 13:00,SNAI07.1,1
SNAI07,441498.4747,3123582.06,10/7/2019 14:00,SNAI07.1,1
SNAI07,441390.0982,3123490.199,10/7/2019 15:00,SNAI07.1,1
SNAI07,441482.2082,3123606.069,10/7/2019 16:00,SNAI07.1,2
SNAI07,440657.0479,3123735.793,10/8/2019 5:00,SNAI07.1,2
SNAI07,440655.3612,3123732.035,10/8/2019 6:00,SNAI07.1,2
SNAI07,440647.1817,3123724.764,10/8/2019 7:00,SNAI07.1,2
SNAI07,441631.104,3123618.299,10/8/2019 8:00,SNAI07.1,1
SNAI07,441648.8855,3123583.093,10/8/2019 9:00,SNAI07.1,1
SNAI07,441555.5271,3123552.199,10/8/2019 10:00,SNAI07.1,1
SNAI07,441559.2552,3123651.888,10/8/2019 11:00,SNAI07.1,1
SNAI07,441590.1014,3123599.999,10/8/2019 12:00,SNAI07.1,1
SNAI07,441621.1117,3123581.457,10/8/2019 13:00,SNAI07.1,1
SNAI07,441524.9263,3123653.94,10/8/2019 14:00,SNAI07.1,1
SNAI07,441617.9938,3123625.786,10/8/2019 15:00,SNAI07.1,2
SNAI07,441342.3579,3123438.809,10/8/2019 16:00,SNAI07.1,2
SNAI07,440658.6969,3123732.018,10/9/2019 5:00,SNAI07.1,2
SNAI07,440660.2667,3123732.01,10/9/2019 6:00,SNAI07.1,2
SNAI07,440666.8588,3123735.744,10/9/2019 7:00,SNAI07.1,2
SNAI07,441556.1173,3123672.177,10/9/2019 8:00,SNAI07.1,1
SNAI07,441524.7534,3123618.822,10/9/2019 9:00,SNAI07.1,1
SNAI07,441555.5909,3123565.161,10/9/2019 10:00,SNAI07.1,1
SNAI07,441582.3489,3123679.47,10/9/2019 11:00,SNAI07.1,1
SNAI07,441621.0573,3123570.378,10/9/2019 12:00,SNAI07.1,1
SNAI07,441571.7028,3123509.689,10/9/2019 13:00,SNAI07.1,1
SNAI07,441590.4375,3123668.352,10/9/2019 14:00,SNAI07.1,1
SNAI07,441574.0353,3123664.777,10/9/2019 15:00,SNAI07.1,2
SNAI07,441366.8856,3123438.688,10/9/2019 16:00,SNAI07.1,2
SNAI07,440660.2578,3123730.238,10/10/2019 5:00,SNAI07.1,2
SNAI07,440655.3801,3123735.801,10/10/2019 6:00,SNAI07.1,2
SNAI07,440647.2276,3123733.959,10/10/2019 7:00,SNAI07.1,2
SNAI07,441587.1726,3123662.829,10/10/2019 8:00,SNAI07.1,1
SNAI07,441413.1404,3123527.088,10/10/2019 9:00,SNAI07.1,1
SNAI07,441493.1235,3123491.575,10/10/2019 10:00,SNAI07.1,1
SNAI07,441557.7399,3123662.973,10/10/2019 11:00,SNAI07.1,1
SNAI07,441368.2069,3123368.444,10/10/2019 12:00,SNAI07.1,1
SNAI07,441582.113,3123631.501,10/10/2019 13:00,SNAI07.1,1
SNAI07,441608.1736,3123623.951,10/10/2019 14:00,SNAI07.1,1
SNAI07,441670.0393,3123555.293,10/10/2019 15:00,SNAI07.1,1
SNAI07,441580.4631,3123635.165,10/10/2019 16:00,SNAI07.1,2
SNAI07,440657.0202,3123730.254,10/11/2019 5:00,SNAI07.1,1
SNAI07,440595.0372,3123754.493,10/11/2019 6:00,SNAI07.1,1
SNAI07,440652.1884,3123745.012,10/11/2019 7:00,SNAI07.1,2
SNAI07,441603.4222,3123655.326,10/11/2019 8:00,SNAI07.1,1
SNAI07,441509.1098,3123430.564,10/11/2019 9:00,SNAI07.1,1
SNAI07,441609.805,3123616.52,10/11/2019 10:00,SNAI07.1,1
SNAI07,441591.815,3123609.297,10/11/2019 11:00,SNAI07.1,1
SNAI07,441485.0186,3123519.311,10/11/2019 12:00,SNAI07.1,1
SNAI07,441494.2388,3123399.285,10/11/2019 13:00,SNAI07.1,1
SNAI07,441593.2758,3123587.133,10/11/2019 14:00,SNAI07.1,1
SNAI07,441552.2802,3123550.332,10/11/2019 15:00,SNAI07.1,1
SNAI07,441563.7154,3123561.354,10/11/2019 16:00,SNAI07.1,2
SNAI07,441650.8649,3124984.514,10/12/2019 5:00,SNAI07.1,2
SNAI07,441650.8741,3124986.397,10/12/2019 6:00,SNAI07.1,2
SNAI07,441701.5544,3124978.726,10/12/2019 7:00,SNAI07.1,2
SNAI07,441552.7435,3123644.497,10/12/2019 8:00,SNAI07.1,1
SNAI07,441517.6603,3123493.337,10/12/2019 9:00,SNAI07.1,1
SNAI07,441559.3276,3123666.622,10/12/2019 10:00,SNAI07.1,1
SNAI07,441582.0585,3123620.423,10/12/2019 11:00,SNAI07.1,1
SNAI07,441557.7127,3123657.434,10/12/2019 12:00,SNAI07.1,1
SNAI07,441631.8938,3123459.54,10/12/2019 13:00,SNAI07.1,1
SNAI07,441544.33,3123609.53,10/12/2019 14:00,SNAI07.1,1
SNAI07,441627.7503,3123614.659,10/12/2019 15:00,SNAI07.1,1
SNAI07,441574.9677,3123515.212,10/12/2019 16:00,SNAI07.1,2
SNAI07,440650.4929,3123739.481,10/13/2019 5:00,SNAI07.1,2
SNAI07,440658.7246,3123737.557,10/13/2019 6:00,SNAI07.1,2
SNAI07,440660.2667,3123732.01,10/13/2019 7:00,SNAI07.1,2
SNAI07,441572.5108,3123673.979,10/13/2019 8:00,SNAI07.1,2
SNAI07,441902.5827,3123639.125,10/13/2019 9:00,SNAI07.1,1
SNAI07,441899.291,3123628.063,10/13/2019 10:00,SNAI07.1,1
SNAI07,441588.6062,3123635.125,10/13/2019 11:00,SNAI07.1,1
SNAI07,441460.6002,3123541.588,10/13/2019 12:00,SNAI07.1,1
SNAI07,441600.067,3123631.413,10/13/2019 13:00,SNAI07.1,1
SNAI07,441587.1726,3123662.829,10/13/2019 14:00,SNAI07.1,1
SNAI07,441594.7073,3123539.045,10/13/2019 15:00,SNAI07.1,1
SNAI07,441574.0805,3123673.972,10/13/2019 16:00,SNAI07.1,2
SNAI07,440658.6969,3123732.018,10/14/2019 5:00,SNAI07.1,2
SNAI07,440660.1837,3123715.393,10/14/2019 6:00,SNAI07.1,2
SNAI07,440668.5266,3123735.735,10/14/2019 7:00,SNAI07.1,2
SNAI07,441571.8749,3123544.696,10/14/2019 8:00,SNAI07.1,2
SNAI07,441571.6663,3123502.267,10/14/2019 9:00,SNAI07.1,2
SNAI07,442257.2178,3123247.766,10/14/2019 10:00,SNAI07.1,2
SNAI07,442227.838,3123258.987,10/14/2019 11:00,SNAI07.1,2
SNAI07,441557.2315,3123559.614,10/14/2019 12:00,SNAI07.1,1
SNAI07,441507.7582,3123474.885,10/14/2019 13:00,SNAI07.1,1
SNAI07,441607.9738,3123583.294,10/14/2019 14:00,SNAI07.1,1
SNAI07,441590.3737,3123655.39,10/14/2019 15:00,SNAI07.1,1
SNAI07,441578.8045,3123637.057,10/14/2019 16:00,SNAI07.1,2
SNAI07,440660.1283,3123704.314,10/15/2019 5:00,SNAI07.1,2
SNAI07,440655.3706,3123733.918,10/15/2019 6:00,SNAI07.1,2
SNAI07,440655.3153,3123722.84,10/15/2019 7:00,SNAI07.1,2
SNAI07,441477.8978,3123388.287,10/15/2019 8:00,SNAI07.1,2
SNAI07,441591.9964,3123646.187,10/15/2019 9:00,SNAI07.1,1
SNAI07,441583.0563,3123504.094,10/15/2019 10:00,SNAI07.1,1
SNAI07,441583.7645,3123648.111,10/15/2019 11:00,SNAI07.1,2
SNAI07,441210.173,3123492.972,10/15/2019 12:00,SNAI07.1,2
SNAI07,441583.4506,3122905.743,10/15/2019 13:00,SNAI07.1,1
SNAI07,441473.929,3122921.127,10/15/2019 14:00,SNAI07.1,1
SNAI07,441572.3252,3122977.808,10/15/2019 15:00,SNAI07.1,2
SNAI07,448562.9863,3119546.44,10/15/2019 16:00,SNAI07.1,2
SNAI07,460627.4697,3116426.124,10/16/2019 5:00,SNAI07.1,2
SNAI07,460627.488,3116431.662,10/16/2019 6:00,SNAI07.1,2
SNAI07,460643.8086,3116409.452,10/16/2019 7:00,SNAI07.1,2
SNAI07,462185.5199,3116035.228,10/16/2019 8:00,SNAI07.1,2
SNAI07,461975.4131,3115843.803,10/16/2019 9:00,SNAI07.1,2
SNAI07,460438.8138,3115782.338,10/16/2019 10:00,SNAI07.1,2
SNAI07,460461.837,3116803.326,10/16/2019 11:00,SNAI07.1,2
SNAI07,460247.3493,3116744.994,10/16/2019 12:00,SNAI07.1,2
SNAI07,460152.993,3116915.136,10/16/2019 13:00,SNAI07.1,2
SNAI07,450325.968,3115552.556,10/16/2019 14:00,SNAI07.1,2
SNAI07,441724.7891,3119391.406,10/16/2019 15:00,SNAI07.1,2
SNAI07,441720.9555,3123274.425,10/16/2019 16:00,SNAI07.1,2
SNAI07,441090.5108,3124093.687,10/17/2019 5:00,SNAI07.1,2
SNAI07,441088.8337,3124091.812,10/17/2019 6:00,SNAI07.1,2
SNAI07,441110.077,3124082.512,10/17/2019 7:00,SNAI07.1,2
SNAI07,441869.2349,3123500.807,10/17/2019 8:00,SNAI07.1,2
SNAI07,451666.311,3121243.138,10/17/2019 9:00,SNAI07.1,2
SNAI07,463991.4059,3117510.322,10/17/2019 10:00,SNAI07.1,2
SNAI07,466500.8668,3114002.467,10/17/2019 11:00,SNAI07.1,2
SNAI07,463114.2481,3118993.811,10/17/2019 12:00,SNAI07.1,2
SNAI07,461149.8637,3124072.073,10/17/2019 13:00,SNAI07.1,2
SNAI07,460032.3348,3117524.835,10/17/2019 14:00,SNAI07.1,2
SNAI07,457830.8111,3118101.179,10/17/2019 15:00,SNAI07.1,2
SNAI07,443213.3273,3122464.011,10/17/2019 16:00,SNAI07.1,2
