,x,y,SL,TA,behav_fine,behav_coarse,HMM state,BCPA fine cluster,BCPA coarse cluster
1404,43.95112086,-243.0825961,6.03E-06,3.107868025,Resting,Resting,Resting,26,11
1405,44.81072147,-242.6199708,0.976184103,0.383584545,Exploratory,Resting,Resting,26,11
1406,44.66279783,-242.4410905,0.232119735,1.768022689,Resting,Resting,Resting,26,11
1407,44.97056602,-242.5465494,0.325334964,-2.59186897,Resting,Resting,Resting,26,11
1408,53.63768417,-244.5588338,8.897652805,0.101985538,Transit,Resting,Transit,26,11
1409,53.51273155,-244.5930923,0.129563902,-2.645863628,Resting,Resting,Resting,26,11
1410,53.51574681,-244.5945482,0.003348377,2.424150202,Resting,Resting,Resting,26,11
1411,53.50893536,-244.5890374,0.00876154,2.911204066,Resting,Resting,Resting,26,11
1412,53.51363326,-244.5935192,0.006492823,3.059966258,Resting,Resting,Resting,26,11
1413,53.51289919,-244.5928624,0.000985014,-3.109622504,Resting,Resting,Resting,26,11
1414,53.51293135,-244.5932251,0.00036407,2.389158459,Resting,Resting,Resting,26,11
1415,53.48291166,-244.5603654,0.044507745,-2.489800422,Resting,Resting,Resting,26,11
1416,53.52168714,-244.5681329,0.039545824,-2.508763094,Resting,Resting,Resting,26,11
1417,53.48315148,-244.5408715,0.047203637,2.723598169,Resting,Resting,Resting,26,11
1418,53.53997563,-244.6007361,0.082539428,2.945841885,Resting,Resting,Resting,26,11
1419,53.34902201,-244.4087215,0.270800451,-3.118312561,Resting,Resting,Resting,26,11
1420,54.53659304,-244.3526717,1.188892983,-2.306262091,Exploratory,Resting,Resting,26,11
1421,53.43789573,-244.4718311,1.105140139,-3.080721808,Resting,Resting,Resting,26,11
1422,53.48726046,-244.5021832,0.057949353,2.482289465,Resting,Resting,Resting,26,11
1423,53.48707762,-244.5020848,0.000207632,-3.084044858,Resting,Resting,Resting,26,11
1424,53.48849135,-244.5031033,0.00174243,3.010989575,Resting,Resting,Resting,26,11
1425,53.45476449,-244.4940581,0.034918739,-2.779292629,Resting,Resting,Resting,26,11
1426,53.44062315,-244.5207264,0.030185721,1.345255138,Resting,Resting,Resting,26,11
1427,52.20464781,-255.9194219,11.4655089,0.379557447,Transit,Resting,Transit,26,11
1428,52.31311969,-255.5486617,0.386302072,2.964979123,Resting,Resting,Resting,26,11
1429,54.43269044,-250.2980355,5.662301231,-0.099051583,Transit,Resting,Transit,26,11
1430,54.25262664,-250.1522137,0.231704532,1.273761885,Resting,Resting,Exploratory,26,11
1431,51.46113971,-249.6272129,2.840426932,0.494808304,Exploratory,Resting,Exploratory,26,11
1432,51.46236587,-249.6272544,0.001226867,-2.989560926,Resting,Resting,Resting,26,11
1433,51.24059797,-249.4807436,0.26579392,2.591636461,Resting,Resting,Resting,26,11
1434,52.64480727,-249.6837053,1.418801323,-2.701311554,Resting,Resting,Resting,26,11
1435,52.6448002,-249.6837034,7.32E-06,3.023520104,Resting,Resting,Resting,26,11
1436,52.73927264,-249.7102965,0.09814395,3.128818795,Resting,Resting,Resting,26,11
1437,49.27400799,-248.0252258,3.853248261,2.963375768,Resting,Resting,Resting,26,11
1438,49.33812177,-248.0506684,0.068977552,-3.066760534,Resting,Resting,Resting,26,11
1439,48.99023424,-245.8997998,2.178821137,2.108925534,Resting,Resting,Resting,26,11
1440,49.04462997,-246.0773272,0.185674061,-3.004621883,Resting,Resting,Resting,26,11
1441,49.04104732,-246.0784597,0.003757395,-1.5619397,Resting,Resting,Resting,26,11
1442,49.11352464,-246.0435809,0.080433167,-2.999248469,Resting,Resting,Resting,26,11
1443,49.11191502,-246.0440838,0.001686337,2.995874562,Resting,Resting,Resting,26,11
1444,49.28640888,-245.9381897,0.204111883,-2.8989488,Resting,Resting,Resting,26,11
1445,49.28605407,-245.9382408,0.000358471,2.739205661,Resting,Resting,Resting,26,11
1446,49.28745652,-245.9378211,0.001463897,-2.993885785,Resting,Resting,Resting,26,11
1447,49.28654834,-245.9380149,0.000928625,3.061081381,Resting,Resting,Resting,26,11
1448,50.80926113,-245.6261823,1.554314585,3.133327321,Resting,Resting,Resting,26,11
1449,48.85342724,-244.4417482,2.286519241,2.395078047,Resting,Resting,Resting,27,11
1450,43.32072066,-240.3705914,6.86914551,-0.089853538,Transit,Resting,Transit,27,11
1451,43.87673851,-240.2275885,0.574112952,-2.255483888,Resting,Resting,Exploratory,27,11
1452,52.8551488,-240.5447615,8.984010807,-0.287046844,Transit,Resting,Transit,27,11
1453,53.73103721,-241.3078967,1.161703836,-0.681401942,Exploratory,Resting,Exploratory,27,11
1454,53.7310372,-241.3078967,1.24E-08,-3.119041766,Resting,Resting,Resting,27,11
1455,50.33101235,-238.5964749,4.348790324,0.020965484,Transit,Resting,Transit,27,11
1456,50.02999472,-238.33169,0.400902254,-0.048250495,Exploratory,Resting,Exploratory,27,11
1457,48.5883769,-233.3938028,5.144024877,-0.565293239,Transit,Resting,Exploratory,27,11
1458,48.80932698,-233.1552479,0.325157526,-1.031159645,Resting,Resting,Exploratory,27,11
1459,48.68855329,-234.1874408,1.039234626,-2.510965792,Resting,Resting,Exploratory,27,11
1460,48.74063188,-234.093732,0.107207873,2.750823706,Resting,Resting,Resting,27,11
1461,48.7389294,-234.0966844,0.003408111,3.125774905,Resting,Resting,Resting,27,11
1462,48.73892967,-234.0966842,3.17E-07,2.668864409,Resting,Resting,Resting,27,11
1463,58.80545324,-225.2149397,13.4246148,0.147948301,Transit,Resting,Transit,27,11
1464,58.80532376,-225.2102192,0.00472233,0.875267592,Resting,Resting,Resting,27,11
1465,59.13638562,-224.501379,0.782340286,-0.464363351,Exploratory,Resting,Resting,27,11
1466,59.13638565,-224.501379,2.88E-08,-1.242987048,Resting,Resting,Resting,27,11
1467,59.13335067,-224.5249815,0.023796817,-1.589551555,Resting,Resting,Resting,27,11
1468,59.13340041,-224.5248672,0.000124651,2.85899023,Resting,Resting,Resting,27,11
1469,59.06726143,-224.6605392,0.150934642,3.098489769,Resting,Resting,Resting,27,11
1470,59.06736648,-224.6594628,0.001081501,-2.785284591,Resting,Resting,Resting,27,11
1471,59.34876629,-224.830235,0.329164048,-2.018966551,Resting,Resting,Resting,27,11
1472,59.07891704,-224.6930621,0.302712771,-3.066430164,Resting,Resting,Resting,27,11
1473,59.07900635,-224.6930901,9.36E-05,-2.975867532,Resting,Resting,Resting,27,11
1474,67.86610824,-226.950935,9.072542244,0.053056512,Transit,Resting,Transit,27,11
1475,67.86568482,-226.9492904,0.001698175,2.074301693,Resting,Resting,Resting,27,11
1476,67.88419216,-227.2220899,0.273426539,2.957334751,Resting,Resting,Resting,27,11
1477,67.80285373,-226.6887917,0.539465436,-3.057977976,Exploratory,Resting,Resting,27,11
1478,67.80285373,-226.6887917,9.90E-09,3.112558414,Resting,Resting,Resting,27,11
1479,67.79958473,-226.6737154,0.015426651,-3.050386735,Resting,Resting,Resting,27,11
1480,67.72623794,-227.0562178,0.389471262,2.738612439,Resting,Resting,Resting,27,11
1481,67.72623794,-227.0562178,9.69E-11,-2.821083084,Resting,Resting,Resting,27,11
1482,67.72892873,-227.1175474,0.061388572,3.054384688,Resting,Resting,Resting,27,11
1483,67.50066525,-226.5701809,0.593055053,-2.790345649,Resting,Resting,Resting,27,11
1484,67.57280823,-226.7247027,0.170533319,-3.099884504,Resting,Resting,Resting,27,11
1485,67.57026807,-226.7168264,0.008275803,3.016766171,Resting,Resting,Resting,27,11
1486,67.57029805,-226.7168959,7.57E-05,-3.046297678,Resting,Resting,Resting,27,11
1487,75.36139935,-234.2863886,10.86271046,0.392554354,Transit,Resting,Transit,27,11
1488,75.36128132,-234.2862736,0.000164793,3.14023052,Resting,Resting,Resting,27,11
1489,75.3614797,-234.2864219,0.000247725,-3.011368781,Resting,Resting,Resting,27,11
1490,73.10805133,-235.7867338,2.707189535,-1.912086324,Exploratory,Resting,Resting,27,11
1491,73.10805133,-235.7867338,1.08E-14,3.099734797,Resting,Resting,Resting,27,11
1492,72.89366923,-236.0478689,0.337862717,-2.803727373,Resting,Resting,Resting,27,11
1493,68.39041763,-245.8207985,10.76054963,0.25560374,Transit,Resting,Transit,27,11
1494,68.39399874,-245.8156266,0.006290694,2.967762873,Resting,Resting,Resting,27,11
1495,68.40077325,-245.8253459,0.01184733,-1.92725415,Resting,Resting,Resting,27,12
1496,68.39964667,-245.8246301,0.001334756,-2.745542589,Resting,Resting,Resting,27,12
1497,68.40049107,-245.8250162,0.000928486,-3.00444128,Resting,Resting,Resting,28,12
1498,81.42402869,-253.7178966,15.22859459,-0.115978881,Transit,Resting,Transit,28,12
1499,81.33489063,-253.6693137,0.101517959,-3.095758139,Resting,Resting,Resting,28,12
1500,81.36470316,-253.6855582,0.033951004,-3.141483459,Resting,Resting,Resting,28,12
1501,85.72327336,-255.0129271,4.556209206,0.203291719,Transit,Resting,Transit,28,12
1502,94.44094755,-259.2169304,9.678403155,-0.153719413,Transit,Transit,Transit,28,12
1503,94.50138412,-259.0950526,0.136039636,1.559789673,Resting,Transit,Resting,28,12
1504,99.38747102,-252.9977687,7.813495809,-0.215221554,Transit,Transit,Transit,28,12
1505,103.3887904,-243.3122307,10.47951347,0.283798463,Transit,Transit,Transit,28,12
1506,107.0432182,-235.7773393,8.374331629,-0.059808401,Transit,Transit,Transit,28,12
1507,106.8019702,-236.0159725,0.339332232,2.80232225,Resting,Transit,Exploratory,28,12
1508,105.1817978,-235.5802734,1.677734351,-1.042655901,Exploratory,Transit,Exploratory,28,12
1509,91.1125962,-231.0098731,14.79293724,-0.051391196,Transit,Transit,Transit,28,12
1510,85.56792177,-229.3722648,5.781450971,0.026914103,Transit,Transit,Transit,28,12
1511,86.94243809,-229.9086671,1.475473665,3.056704724,Exploratory,Transit,Resting,28,12
1512,98.28608963,-233.6735055,11.9520893,0.051620837,Transit,Transit,Transit,28,12
1513,104.9698266,-235.7037985,6.985300979,0.025542136,Transit,Transit,Transit,28,12
1514,104.843143,-235.5581479,0.193035848,2.581569158,Resting,Transit,Resting,28,12
1515,99.82928409,-229.6489297,7.749686482,-0.012252954,Transit,Transit,Transit,28,12
1516,94.74258456,-222.2746692,8.958472588,-0.099770042,Transit,Transit,Transit,28,12
1517,86.99326127,-215.2405654,10.46568811,0.229898825,Transit,Transit,Transit,28,12
1518,82.31640964,-209.7597828,7.204992606,-0.127322973,Transit,Transit,Transit,28,12
1519,78.19992461,-204.3072445,6.831956036,-0.059745069,Transit,Transit,Transit,28,12
1520,79.42447294,-202.0684429,2.551813287,-1.147183103,Exploratory,Transit,Exploratory,28,12
1521,75.86722088,-193.079781,9.666958446,0.877347033,Transit,Transit,Transit,28,12
1522,84.69545125,-187.5236701,10.43110825,-1.38590601,Transit,Transit,Transit,28,12
1523,90.30081989,-180.4686531,9.010739261,0.337677862,Transit,Transit,Transit,28,12
1524,97.00462575,-176.1798571,7.958315413,-0.330264705,Transit,Transit,Transit,28,12
1525,105.715163,-172.2924637,9.538620788,-0.14937833,Transit,Transit,Transit,28,12
1526,121.6565309,-169.9408256,16.11388884,-0.273299667,Transit,Transit,Transit,28,12
1527,130.4774861,-170.2426524,8.826117505,-0.180665332,Transit,Transit,Transit,28,12
1528,136.382583,-177.0649846,9.02299203,-0.823137704,Transit,Transit,Transit,28,12
1529,145.5706959,-181.4647934,10.18723403,0.410749311,Transit,Transit,Transit,28,12
1530,155.1266673,-178.4614708,10.01681263,0.751104607,Transit,Transit,Transit,28,12
1531,161.58283,-174.4372304,7.607663796,0.252876114,Transit,Transit,Transit,28,12
1532,167.314506,-168.3217093,8.381629243,0.260397841,Transit,Transit,Transit,28,12
1533,177.9604962,-161.9729956,12.39529235,-0.280056698,Transit,Transit,Transit,28,12
1534,184.0444828,-156.9285968,7.903217815,0.154521045,Transit,Transit,Transit,28,12
1535,183.7084759,-158.4772568,1.584691959,-2.476701874,Exploratory,Transit,Exploratory,28,12
1536,186.3371142,-165.0657913,7.093555238,0.593274238,Transit,Transit,Transit,28,12
1537,186.2706204,-164.50723,0.562505269,2.880460141,Resting,Transit,Resting,28,12
1538,183.014993,-152.8868772,12.06779638,0.154675592,Transit,Transit,Transit,28,12
1539,185.6140143,-136.5131618,16.57870521,-0.430580603,Transit,Transit,Transit,28,12
1540,189.9076578,-125.7973534,11.54399957,-0.223677137,Transit,Transit,Transit,28,12
1541,191.7599042,-123.9253632,2.63346991,-0.399001665,Exploratory,Transit,Exploratory,28,12
1542,191.7540156,-123.9291681,0.007010908,2.924542689,Resting,Transit,Resting,28,12
1543,186.6912014,-128.9243513,7.112238974,0.205024604,Transit,Transit,Transit,28,12
1544,186.7216192,-128.8975772,0.040522768,3.084693381,Resting,Transit,Resting,28,12
1545,185.9080418,-118.2420428,10.68654862,0.925226138,Transit,Transit,Transit,28,12
1546,180.9483607,-110.3640502,9.309199963,0.485668091,Transit,Transit,Transit,29,12
1547,179.8813719,-107.3070581,3.237848959,-0.22606039,Resting,Transit,Transit,29,12
1548,176.7663983,-98.55851666,9.286551442,0.006247593,Transit,Transit,Transit,29,12
1549,173.6034658,-94.13348378,5.43921485,0.278517833,Transit,Transit,Transit,29,12
1550,173.9839117,-94.39673677,0.462645901,-2.796683096,Resting,Transit,Resting,29,12
1551,173.4552363,-94.34205895,0.531495346,-2.639341495,Resting,Transit,Resting,29,12
1552,179.1443426,-96.61495774,6.126336481,2.864559877,Transit,Transit,Transit,29,12
1553,191.1481072,-103.3109818,13.74507564,-0.128742004,Transit,Transit,Transit,29,12
1554,200.0618499,-106.0279773,9.318630372,0.21296903,Transit,Transit,Transit,29,12
1555,200.6268538,-97.42312314,8.623383568,1.80109291,Transit,Transit,Transit,29,12
1556,209.5203108,-85.98970696,14.48504689,-0.595519819,Transit,Transit,Transit,29,12
1557,209.4984472,-86.02504813,0.041557343,-3.034520381,Resting,Transit,Resting,29,12
1558,207.2908661,-75.57474167,10.68093253,-2.379393285,Transit,Transit,Transit,29,12
1559,218.8843271,-76.2181283,11.61129993,-1.834419984,Transit,Transit,Transit,29,12
1560,229.1913209,-75.02263299,10.37609415,0.170911541,Transit,Transit,Transit,29,12
1561,239.8464581,-72.46011343,10.95894406,0.120541305,Transit,Transit,Transit,29,12
1562,230.5337294,-64.33619148,12.3581966,2.188253698,Transit,Transit,Transit,29,12
1563,229.9432671,-63.79129153,0.803468576,-0.027964513,Exploratory,Transit,Resting,29,12
1564,229.943997,-63.79180054,0.00088992,-3.005202996,Resting,Transit,Resting,29,12
1565,235.882942,-61.52549064,6.356667957,0.973445375,Transit,Transit,Transit,29,12
1566,235.8799733,-61.52631636,0.003081361,3.048333936,Resting,Transit,Resting,29,12
1567,219.1264014,-69.75197089,18.66396431,0.185118011,Transit,Transit,Transit,29,12
1568,219.0044667,-56.59824757,13.15428847,-2.017931538,Transit,Transit,Transit,29,12
1569,228.3546809,-53.645179,9.805463782,-1.274151248,Transit,Transit,Transit,29,12
1570,229.5502916,-56.30090472,2.912449815,-1.453689972,Exploratory,Transit,Exploratory,29,12
1571,234.9726686,-67.36747704,12.32360321,0.032576775,Transit,Transit,Transit,29,12
1572,237.3712488,-75.07181969,8.069081882,-0.153780836,Transit,Transit,Transit,29,12
1573,237.3357918,-74.8815642,0.193531252,3.024026725,Resting,Transit,Resting,29,12
1574,229.419016,-64.48101646,13.07083519,0.466372129,Transit,Transit,Transit,29,12
1575,225.0115551,-59.70174175,6.501321291,0.094324058,Transit,Transit,Transit,29,12
1576,221.3744164,-53.70609581,7.012599218,-0.199667103,Transit,Transit,Transit,29,12
1577,215.3743087,-45.42360518,10.22746029,0.081656058,Transit,Transit,Transit,29,12
1578,211.020353,-41.58811019,5.802409134,0.221685847,Transit,Transit,Transit,29,12
1579,203.6069986,-33.2801523,11.13463013,-0.12006655,Transit,Transit,Transit,29,12
1580,203.2484991,-33.78438394,0.618685269,1.794978696,Exploratory,Transit,Exploratory,29,12
1581,197.8765579,-40.05426756,8.256463675,-0.090361479,Transit,Transit,Transit,29,12
1582,189.4077294,-47.39370356,11.20662201,-0.14830031,Transit,Transit,Transit,29,12
1583,185.5243699,-53.46703652,7.208734576,0.287824501,Transit,Transit,Transit,29,12
1584,182.3280422,-60.89622127,8.087601451,0.162595595,Transit,Transit,Transit,29,12
1585,180.4546012,-64.66951103,4.212777795,-0.054544194,Transit,Transit,Transit,29,12
1586,178.590138,-68.7106777,4.450533775,0.028577382,Transit,Transit,Transit,29,12
1587,174.4811447,-79.61631301,11.65404254,0.071939131,Transit,Transit,Transit,29,12
1588,174.4808549,-79.61453739,0.001799128,-2.619433761,Resting,Transit,Resting,29,12
1589,172.3490592,-67.76507887,12.03969352,0.0161713,Transit,Transit,Transit,29,12
1590,172.2545374,-56.21328429,11.55218128,-0.1698202,Transit,Transit,Transit,29,12
1591,167.9539733,-53.97188652,4.849609832,1.082160942,Transit,Transit,Transit,29,12
1592,159.0650993,-48.04007903,10.68636606,-0.108008197,Transit,Transit,Transit,29,12
1593,154.4821141,-45.25192379,5.36447235,0.041909419,Transit,Transit,Transit,29,12
1594,158.0897752,-34.48041991,11.3596001,-1.347428055,Transit,Transit,Transit,29,12
1595,160.3161229,-45.88662993,11.6214565,-2.625645277,Transit,Transit,Transit,29,12
1596,165.139686,-56.19321243,11.3794729,0.244964312,Transit,Transit,Transit,29,12
1597,167.8197387,-65.18053378,9.378412879,-0.147920022,Transit,Transit,Transit,29,12
1598,169.4145799,-73.12818896,8.106092841,-0.091770114,Transit,Transit,Transit,29,12
1599,170.1439996,-80.46032351,7.368327496,-0.098881588,Transit,Transit,Transit,29,12
1600,157.1877323,-83.61495208,13.33478695,-1.431117147,Transit,Transit,Transit,29,12
1601,150.6106801,-82.34088677,6.699317772,-0.430179335,Transit,Transit,Transit,29,12
1602,145.7738537,-84.47474249,5.286608492,0.606829302,Transit,Transit,Transit,29,12
1603,137.220033,-88.49706571,9.452350637,0.024069535,Transit,Transit,Transit,29,12
1604,128.1896036,-91.96400596,9.673072393,-0.072989234,Transit,Transit,Transit,29,12
1605,121.8940271,-97.2135455,8.197069537,0.328474816,Transit,Transit,Transit,29,12
1606,121.4410061,-106.417661,9.2152575,0.826576026,Transit,Transit,Transit,29,12
1607,120.2942463,-119.9542695,13.58509579,-0.035333941,Transit,Transit,Transit,29,12
1608,110.7254492,-122.7599125,9.97163532,-1.201069132,Transit,Transit,Transit,29,12
1609,109.9754561,-124.5093733,1.903444938,0.880582712,Exploratory,Transit,Exploratory,29,12
1610,106.1707867,-137.7433495,13.77002675,0.125057138,Transit,Transit,Transit,29,12
1611,115.389614,-134.3190109,9.834270297,2.206394471,Transit,Transit,Transit,29,12
1612,119.8834448,-143.0608853,9.829287056,-1.451620851,Transit,Transit,Transit,29,12
1613,121.1159807,-150.8892672,7.924815961,-0.318668105,Transit,Transit,Transit,29,12
1614,116.5423343,-159.1877826,9.475420698,-0.659880852,Transit,Transit,Transit,29,12
1615,117.2147985,-171.6761462,12.50645569,0.557513573,Transit,Transit,Transit,29,12
1616,115.5221408,-189.3011551,17.70610148,-0.149538936,Transit,Transit,Transit,29,12
1617,114.742646,-196.7800169,7.519374044,-0.008107792,Transit,Transit,Transit,29,12
1618,113.3233279,-203.0051275,6.384862243,-0.120315531,Transit,Transit,Transit,29,12
1619,100.7589871,-205.6970447,12.84947773,-1.135569637,Transit,Transit,Transit,29,12
1620,92.52054059,-207.5009569,8.43362912,0.0045009,Transit,Transit,Transit,29,12
1621,82.75312994,-211.0377829,10.38804358,0.131856989,Transit,Transit,Transit,29,12
1622,70.03471716,-214.8716415,13.28369284,-0.054638793,Transit,Transit,Transit,29,12
1623,65.29500508,-209.7908447,6.948335554,-1.11289492,Transit,Transit,Transit,29,12
1624,65.18959355,-201.233734,8.557759881,-0.738362272,Transit,Transit,Transit,29,12
1625,66.00544738,-198.3556992,2.991438106,-0.288547055,Exploratory,Transit,Exploratory,29,12
1626,66.85013015,-202.5995351,4.327081258,-2.668893594,Exploratory,Transit,Exploratory,29,12
1627,66.71462231,-202.3038898,0.325220769,-2.908289948,Resting,Transit,Exploratory,29,12
1628,67.74519245,-198.1072291,4.321346474,-0.670576745,Transit,Transit,Exploratory,29,12
1629,74.75770233,-193.6109505,8.330175054,-0.759842645,Transit,Transit,Transit,29,12
1630,81.47543123,-192.1425948,6.876332605,-0.354954932,Transit,Transit,Transit,29,12
1631,81.47535413,-192.1426172,8.03E-05,-3.073196682,Resting,Transit,Resting,29,12
1632,73.30397114,-192.170845,8.171431747,-0.280136202,Transit,Transit,Transit,29,12
1633,66.78985265,-186.5770898,8.586258599,-0.712984892,Transit,Transit,Transit,29,12
1634,56.98147838,-177.0480952,13.67501163,-0.061421068,Transit,Transit,Transit,29,12
1635,48.37567185,-171.4993383,10.23956099,0.198262441,Transit,Transit,Transit,29,12
1636,36.49041737,-166.8855463,12.74936669,0.202400971,Transit,Transit,Transit,29,12
1637,38.21282158,-167.1011631,1.735847595,-2.895840346,Resting,Transit,Resting,29,12
1638,46.70510723,-167.0807424,8.492310197,0.126940404,Transit,Transit,Transit,29,12
1639,48.28392084,-173.1430372,6.26450888,-1.318428583,Transit,Transit,Transit,29,12
1640,50.01598114,-179.6145695,6.699310588,0.006741327,Transit,Transit,Transit,29,12
1641,56.05635354,-191.0027756,12.8909789,0.226161776,Transit,Transit,Transit,29,12
1642,58.59697379,-192.5185997,2.958458065,0.545178958,Exploratory,Transit,Transit,29,12
1643,64.79514941,-199.2756842,9.169273203,-0.290570979,Transit,Transit,Transit,29,12
1644,71.91408355,-193.5189592,9.155277474,1.508505914,Transit,Transit,Transit,29,12
1645,66.05593497,-186.3531085,9.255664251,1.576129751,Transit,Transit,Transit,29,12
1646,75.19978808,-172.0132075,17.00713998,-1.252971478,Transit,Transit,Transit,29,12
1647,76.41971109,-171.8814669,1.227015795,-0.895577258,Exploratory,Transit,Exploratory,29,12
1648,76.3778153,-171.8875704,0.042338043,-3.104503006,Resting,Transit,Resting,29,12
1649,70.5123995,-173.4571499,6.07179401,0.116808961,Transit,Transit,Transit,29,12
1650,59.0960586,-178.1707279,12.35113988,0.130087562,Transit,Transit,Transit,29,12
1651,51.05611215,-180.098828,8.267908392,-0.156190115,Transit,Transit,Transit,29,12
1652,51.09528116,-180.0928626,0.039620665,3.05736014,Resting,Transit,Resting,29,12
1653,60.87552237,-177.9987486,10.00192141,0.059794258,Transit,Transit,Transit,29,12
1654,65.95351358,-184.740443,8.440168148,-1.136168294,Transit,Transit,Transit,29,12
1655,62.5011998,-183.3221249,3.732304448,-2.606164762,Exploratory,Transit,Exploratory,29,12
1656,57.52140362,-185.702413,5.519433038,0.835692863,Transit,Transit,Exploratory,29,12
1657,50.45761678,-188.7768512,7.70384675,-0.035372873,Transit,Transit,Transit,29,12
1658,40.40250348,-190.6118767,10.22118498,-0.230001146,Transit,Transit,Transit,29,12
1659,34.34145929,-189.5576604,6.152042655,-0.352720593,Transit,Transit,Transit,29,12
1660,23.46665269,-187.6488666,11.04105576,-0.001544114,Transit,Transit,Transit,29,12
1661,17.30702962,-183.7041973,7.314463228,-0.395847861,Transit,Transit,Transit,29,12
1662,10.73218624,-180.8603896,7.163505279,0.161372178,Transit,Transit,Transit,29,12
1663,11.1388229,-181.1151451,0.479847641,2.990149647,Resting,Transit,Exploratory,29,12
1664,12.06155253,-180.7925371,0.977499814,0.896012507,Exploratory,Transit,Exploratory,29,12
1665,16.00357782,-179.2653631,4.227507997,0.033265326,Transit,Transit,Transit,29,12
1666,13.91661832,-185.3597531,6.441815688,-2.270324586,Exploratory,Transit,Transit,29,12
1667,7.37561649,-191.513224,8.980529459,-0.485992675,Transit,Transit,Transit,29,12
1668,-0.006999937,-201.3054452,12.2633854,0.169906791,Transit,Transit,Transit,29,12
1669,-10.98233905,-208.5410206,13.14578333,-0.34193123,Transit,Transit,Transit,29,12
1670,-19.70023433,-213.5203267,10.03968067,-0.06391264,Transit,Transit,Transit,29,12
1671,-27.31828007,-218.7213225,9.22415189,0.080091552,Transit,Transit,Transit,29,12
1672,-20.80879071,-226.2687951,9.966834743,1.683452452,Transit,Transit,Transit,29,12
1673,-8.821656854,-230.9415308,12.86568448,0.487412222,Transit,Transit,Transit,29,12
1674,-7.207975878,-228.8445695,2.645980596,1.286604247,Exploratory,Transit,Exploratory,29,12
1675,-2.106643894,-220.463007,9.811940548,0.109139174,Transit,Transit,Transit,29,12
1676,8.342196613,-206.8322136,17.17488854,-0.107270142,Transit,Transit,Transit,29,12
1677,15.31644325,-203.8162088,7.598447281,-0.508616966,Transit,Transit,Transit,29,12
1678,14.36415192,-205.1010904,1.599305907,-2.616772936,Resting,Transit,Exploratory,29,12
1679,10.74772609,-209.1141979,5.402181736,-0.095638335,Transit,Transit,Transit,29,12
1680,10.76301158,-209.0972944,0.022789745,3.139868081,Resting,Transit,Resting,29,12
1681,6.606575016,-200.2192387,9.8028485,1.17303728,Transit,Transit,Transit,29,12
1682,0.118656707,-186.4967107,15.17896104,0.00378559,Transit,Transit,Transit,29,12
1683,-4.661995213,-179.5490694,8.433525482,0.161046432,Transit,Transit,Transit,29,12
1684,-11.74258828,-173.2004518,9.509981274,0.237157796,Transit,Transit,Transit,29,12
1685,-11.74383038,-173.2062359,0.005915939,2.090211336,Resting,Transit,Resting,29,12
1686,-11.74383029,-173.2062356,2.94E-07,3.053217736,Resting,Transit,Resting,29,12
1687,-9.496934547,-172.2133535,2.45649251,-0.854800854,Exploratory,Transit,Exploratory,29,12
1688,-4.083316613,-170.6300874,5.640389217,-0.131564757,Transit,Transit,Transit,29,12
1689,10.98305919,-186.1612857,21.63824857,-1.085113456,Transit,Transit,Transit,29,12
1690,13.62237976,-196.6756848,10.84059967,-0.524269763,Transit,Transit,Transit,29,12
1691,13.42705074,-196.1332938,0.57649065,-3.041863777,Exploratory,Transit,Exploratory,29,12
1692,15.67062675,-195.1233251,2.460420692,-1.493476134,Exploratory,Transit,Exploratory,29,12
1693,28.83468807,-194.8247305,13.16744733,-0.400308487,Transit,Transit,Transit,29,12
1694,39.96875235,-196.1681162,11.21481487,-0.142753702,Transit,Transit,Transit,29,12
1695,42.35649382,-197.8130068,2.899478282,-0.483155388,Exploratory,Transit,Exploratory,29,12
1696,42.00311063,-199.2849133,1.513733265,-1.203191584,Exploratory,Transit,Exploratory,29,12
1697,43.88466456,-210.5151133,11.38673079,0.40162797,Transit,Transit,Transit,29,12
1698,45.03465582,-218.0766063,7.648441437,-0.015073643,Transit,Transit,Transit,29,12
1699,47.8759278,-228.1327343,10.4498103,0.124435094,Transit,Transit,Transit,29,12
1700,41.33689214,-232.6173472,7.929107195,-1.245013212,Transit,Transit,Transit,29,12
1701,41.72174489,-232.4937394,0.404215951,2.851220686,Resting,Transit,Resting,29,12
1702,41.72126477,-232.494029,0.000560721,-2.9095446,Resting,Resting,Resting,29,12
1703,32.09865436,-236.7425432,10.5187691,-0.127048613,Transit,Resting,Transit,29,12
1704,31.8588113,-237.7226686,1.009044351,0.915031622,Exploratory,Resting,Exploratory,29,12
1705,31.87448894,-237.696185,0.030776087,2.847084147,Resting,Resting,Resting,29,12
1706,29.16613529,-245.6587789,8.410593344,-2.934952922,Transit,Resting,Resting,29,12
1707,30.15343239,-244.3400588,1.647354901,2.826797117,Resting,Resting,Resting,29,12
1708,30.15421956,-244.339814,0.000824343,-0.626689905,Resting,Resting,Resting,29,12
1709,29.97995419,-244.3781286,0.178427639,3.056560612,Resting,Resting,Resting,30,12
1710,22.89760158,-245.9663775,7.258254144,0.004184997,Transit,Resting,Transit,30,12
1711,22.91646059,-245.9623143,0.019291758,3.133197205,Resting,Resting,Resting,30,12
1712,22.90860169,-245.964759,0.008230355,-3.052221083,Resting,Resting,Resting,30,12
1713,23.52578051,-245.5417868,0.74820795,-2.842360061,Resting,Resting,Resting,30,12
