,x,y,SL,TA,time,true.behav,HMM state,BCPA cluster
1196,-29.419676,-399.2009491,0.401817384,0.847714648,5/9/2020 7:00,Resting,Resting,19
1197,-29.40428207,-399.3654681,0.165237573,2.877304884,5/9/2020 8:00,Resting,Resting,19
1198,-29.58927639,-398.718388,0.673004822,-2.956427376,5/9/2020 9:00,Resting,Resting,19
1199,-28.93491255,-399.7379704,1.211503299,-2.849469387,5/9/2020 10:00,Resting,Resting,19
1200,-28.94311629,-399.7314915,0.010453604,-2.809843777,5/9/2020 11:00,Resting,Resting,19
1201,-28.94300031,-399.7313137,0.000212276,-1.480396606,5/9/2020 12:00,Resting,Resting,19
1202,-28.94300168,-399.7313165,3.13E-06,-3.017192153,5/9/2020 13:00,Resting,Resting,19
1203,-28.93302163,-399.7120345,0.021711694,3.11763854,5/9/2020 14:00,Resting,Resting,19
1204,-29.7375035,-401.896642,2.328025184,-3.016817372,5/9/2020 15:00,Resting,Resting,19
1205,-29.73137091,-401.8879583,0.010630918,2.879548426,5/9/2020 16:00,Resting,Resting,19
1206,-29.73137652,-401.8879702,1.32E-05,-2.967571906,5/9/2020 17:00,Resting,Resting,19
1207,-29.72927258,-401.8843735,0.004166853,3.053161794,5/9/2020 18:00,Resting,Resting,19
1208,-30.30656029,-402.8758093,1.147260233,-3.139582508,5/9/2020 19:00,Resting,Resting,19
1209,-30.29740605,-402.8787688,0.009620764,1.785387429,5/9/2020 20:00,Resting,Resting,19
1210,-30.39228773,-402.9636746,0.127324497,-2.098931844,5/9/2020 21:00,Resting,Resting,19
1211,-30.38041171,-402.9450264,0.022108697,-2.867836875,5/9/2020 22:00,Resting,Resting,19
1212,-30.71334471,-403.4974888,0.645026365,-3.116874557,5/9/2020 23:00,Resting,Resting,19
1213,-30.68745381,-403.4641197,0.042235453,3.024078214,5/10/2020 0:00,Resting,Resting,19
1214,-30.68741202,-403.4644811,0.000363753,-2.366600773,5/10/2020 1:00,Resting,Resting,19
1215,-30.50518944,-402.7167925,0.769573436,2.787415523,5/10/2020 2:00,Resting,Resting,19
1216,-30.52581086,-402.935862,0.220037984,-2.996393679,5/10/2020 3:00,Resting,Resting,19
1217,-30.52668576,-402.9297895,0.006135242,-2.904646819,5/10/2020 4:00,Resting,Resting,19
1218,-30.52704295,-402.9329735,0.003203976,2.886786457,5/10/2020 5:00,Resting,Resting,19
1219,-30.52613481,-402.9322049,0.001189724,2.384870233,5/10/2020 6:00,Resting,Resting,19
1220,-30.49185102,-403.0067312,0.082033801,-1.841997019,5/10/2020 7:00,Resting,Resting,19
1221,-30.76993514,-402.1794061,0.872810175,3.034695442,5/10/2020 8:00,Resting,Resting,19
1222,-30.62916858,-402.6893933,0.52905786,3.086646321,5/10/2020 9:00,Resting,Resting,19
1223,-30.5244751,-401.9612591,0.735622278,2.729474126,5/10/2020 10:00,Resting,Resting,19
1224,-30.52384864,-401.9613752,0.000637108,-1.611099175,5/10/2020 11:00,Resting,Resting,19
1225,-30.55290974,-401.9465182,0.032638558,2.852108808,5/10/2020 12:00,Resting,Resting,19
1226,-30.55272838,-401.9466047,0.000200914,-3.113783339,5/10/2020 13:00,Resting,Resting,19
1227,-31.36344627,-401.4483494,0.951589116,3.035299513,5/10/2020 14:00,Resting,Resting,19
1228,-31.36344756,-401.4483495,1.30E-06,0.660495564,5/10/2020 15:00,Resting,Resting,19
1229,-31.31078865,-401.4390522,0.053473359,-3.076257262,5/10/2020 16:00,Resting,Resting,19
1230,-31.35806877,-401.441977,0.047370496,3.028617579,5/10/2020 17:00,Resting,Resting,19
1231,-31.29180923,-401.4602242,0.068726189,2.811082559,5/10/2020 18:00,Resting,Resting,19
1232,-31.34337248,-401.518381,0.077723721,-2.027443465,5/10/2020 19:00,Resting,Resting,19
1233,-29.15557459,-401.3053362,2.198146416,2.393245272,5/10/2020 20:00,Resting,Resting,19
1234,-29.15881836,-401.3046766,0.003310158,2.843910732,5/10/2020 21:00,Resting,Resting,19
1235,-29.03257621,-401.3294306,0.128646188,-3.13461025,5/10/2020 22:00,Resting,Resting,19
1236,-29.03047641,-401.3287957,0.002193698,0.487269331,5/10/2020 23:00,Resting,Resting,19
1237,-29.03047634,-401.3287959,2.45E-07,-1.562493501,5/11/2020 0:00,Resting,Resting,19
1238,-29.02376802,-401.3017412,0.027874001,2.596595745,5/11/2020 1:00,Resting,Resting,19
1239,-29.01466624,-401.4413948,0.139949928,-2.833459041,5/11/2020 2:00,Resting,Resting,19
1240,-28.99575031,-401.3755904,0.068469234,2.796600785,5/11/2020 3:00,Resting,Resting,19
1241,-29.18666465,-401.9319505,0.588204841,3.090944262,5/11/2020 4:00,Resting,Resting,19
1242,-29.18666466,-401.9319505,1.87E-09,-2.573780694,5/11/2020 5:00,Resting,Resting,19
1243,-29.18639301,-401.9227049,0.00924968,-0.26662557,5/11/2020 6:00,Resting,Resting,19
1244,-29.08117466,-402.747318,0.831298855,-2.985309264,5/11/2020 7:00,Resting,Resting,19
1245,-29.00818982,-402.6560565,0.116856542,2.340103142,5/11/2020 8:00,Resting,Resting,19
1246,-29.00832115,-402.6562353,0.000221814,-3.100658587,5/11/2020 9:00,Resting,Resting,19
1247,-29.00828571,-402.6561949,5.37E-05,3.054425509,5/11/2020 10:00,Resting,Resting,19
1248,-29.03723566,-402.7099755,0.061077405,-2.914595866,5/11/2020 11:00,Resting,Resting,19
1249,-29.09078848,-402.2808755,0.432428794,-2.523617597,5/11/2020 12:00,Resting,Resting,19
1250,-29.09078859,-402.2808762,6.71E-07,2.859232301,5/11/2020 13:00,Resting,Resting,19
1251,-29.05285094,-402.1224116,0.162942643,3.064807489,5/11/2020 14:00,Resting,Resting,19
1252,-29.70551955,-404.6156913,2.57728932,3.120551169,5/11/2020 15:00,Resting,Resting,19
1253,-29.70529147,-404.3465224,0.269169037,-2.886413705,5/11/2020 16:00,Resting,Resting,19
1254,-29.7524182,-404.3582158,0.048555786,1.814858755,5/11/2020 17:00,Resting,Resting,19
1255,-29.74269937,-404.3553793,0.010124298,-3.10083864,5/11/2020 18:00,Resting,Resting,20
1256,-29.74942635,-404.3576773,0.007108657,-3.096385529,5/11/2020 19:00,Resting,Resting,20
1257,-29.60128165,-404.3419442,0.148977784,2.918220208,5/11/2020 20:00,Resting,Resting,20
1258,-29.88604336,-404.3004982,0.287762072,2.891257214,5/11/2020 21:00,Resting,Resting,20
1259,-29.85781356,-404.3034793,0.028386777,-3.102274158,5/11/2020 22:00,Resting,Resting,20
1260,-29.97746868,-404.3018096,0.119666765,-3.050332631,5/11/2020 23:00,Resting,Resting,20
1261,-29.97593255,-404.301578,0.001553487,-2.977981507,5/12/2020 0:00,Resting,Resting,20
1262,-29.97593256,-404.301578,6.27E-09,-1.996190202,5/12/2020 1:00,Resting,Resting,20
1263,-29.93619327,-404.1625473,0.144598635,3.13892113,5/12/2020 2:00,Resting,Resting,20
1264,-30.3628633,-404.6736024,0.665751201,2.724349324,5/12/2020 3:00,Resting,Resting,20
1265,-28.8392148,-401.2644025,3.734186473,-2.866233731,5/12/2020 4:00,Resting,Resting,20
1266,-29.34651841,-401.8325687,0.761688759,2.833017641,5/12/2020 5:00,Resting,Resting,20
1267,-29.34116593,-401.8273893,0.00744815,3.068627304,5/12/2020 6:00,Resting,Resting,20
1268,-29.35548589,-401.8258017,0.014407696,2.262213178,5/12/2020 7:00,Resting,Resting,20
1269,-29.09189277,-401.9061504,0.27556713,2.956134345,5/12/2020 8:00,Resting,Resting,20
1270,-29.09216373,-401.9062143,0.000278414,-2.6138901,5/12/2020 9:00,Resting,Resting,20
1271,-29.09212654,-401.9062247,3.86E-05,2.637254013,5/12/2020 10:00,Resting,Resting,20
1272,-29.09437133,-401.9060207,0.00225405,-2.959746913,5/12/2020 11:00,Resting,Resting,20
1273,-29.08920812,-401.9071732,0.005290299,3.012625049,5/12/2020 12:00,Resting,Resting,20
1274,-29.64058945,-401.708918,0.585940711,3.016057313,5/12/2020 13:00,Resting,Resting,20
1275,-29.6334421,-401.7087122,0.007150315,-2.767639315,5/12/2020 14:00,Resting,Resting,20
1276,-30.22784872,-401.8766032,0.617662211,-2.895098626,5/12/2020 15:00,Resting,Resting,20
1277,-30.16889325,-402.0378072,0.171646433,1.646125475,5/12/2020 16:00,Resting,Resting,20
1278,-30.17271957,-402.0288982,0.009695951,-3.086536413,5/12/2020 17:00,Resting,Resting,20
1279,-29.94394667,-402.4425757,0.472722007,-3.042097776,5/12/2020 18:00,Resting,Resting,20
1280,-29.15606086,-401.8540757,0.983410571,1.707172698,5/12/2020 19:00,Resting,Resting,20
1281,-29.17793435,-401.8696539,0.026853909,3.118921882,5/12/2020 20:00,Resting,Resting,20
1282,-29.02647043,-401.6817334,0.241361687,-2.868051209,5/12/2020 21:00,Resting,Resting,20
1283,-29.02647095,-401.6817351,1.86E-06,-2.750820751,5/12/2020 22:00,Resting,Resting,20
1284,-29.02261557,-401.6838822,0.004412919,1.350286957,5/12/2020 23:00,Resting,Resting,20
1285,-29.02261653,-401.683883,1.26E-06,-1.934742357,5/13/2020 0:00,Resting,Resting,20
1286,-28.33786139,-401.2133911,0.830814183,3.044880716,5/13/2020 1:00,Resting,Resting,20
1287,-28.34746084,-401.2050611,0.012709832,1.824862005,5/13/2020 2:00,Resting,Resting,20
1288,-28.4278715,-401.2275798,0.083504307,0.987771001,5/13/2020 3:00,Resting,Resting,20
1289,-28.42131822,-401.2263361,0.00667026,3.056100282,5/13/2020 4:00,Resting,Resting,20
1290,-28.58464191,-400.9466493,0.323881698,1.911771976,5/13/2020 5:00,Resting,Resting,20
1291,-28.54465227,-401.0082806,0.073468353,-3.094560843,5/13/2020 6:00,Resting,Resting,20
1292,-28.5497825,-401.0034101,0.007074012,-2.905804252,5/13/2020 7:00,Resting,Resting,20
1293,-28.55069377,-401.0048254,0.001683336,1.75819095,5/13/2020 8:00,Resting,Resting,20
1294,-26.29182153,-398.521257,3.357173793,2.975584494,5/13/2020 9:00,Resting,Resting,20
1295,-26.29253895,-398.5222436,0.001219852,-3.032264473,5/13/2020 10:00,Resting,Resting,20
1296,-26.29174658,-398.5223991,0.000807483,2.005713911,5/13/2020 11:00,Resting,Resting,20
1297,-26.29180406,-398.5223687,6.50E-05,2.848977961,5/13/2020 12:00,Resting,Resting,20
1298,-26.29177732,-398.5223842,3.09E-05,3.101930322,5/13/2020 13:00,Resting,Resting,20
1299,-26.29182296,-398.5223487,5.78E-05,3.006732937,5/13/2020 14:00,Resting,Resting,20
1300,-26.29179389,-398.522351,2.92E-05,-2.558662209,5/13/2020 15:00,Resting,Resting,20
1301,-26.32905974,-398.5331263,0.038792391,-2.782109596,5/13/2020 16:00,Resting,Resting,20
1302,-24.07510719,-398.0418464,2.306871912,3.074731029,5/13/2020 17:00,Resting,Resting,20
1303,-25.55419705,-398.4267732,1.528357118,-3.101601636,5/13/2020 18:00,Resting,Resting,20
1304,-25.24591784,-398.3182373,0.326827346,-3.057672973,5/13/2020 19:00,Resting,Resting,20
1305,-25.81030829,-398.4740804,0.585511452,3.072487932,5/13/2020 20:00,Resting,Resting,20
1306,-25.5341977,-398.3475674,0.303714675,-2.981356264,5/13/2020 21:00,Resting,Resting,21
1307,-25.55316197,-398.3534948,0.019868999,3.014877681,5/13/2020 22:00,Resting,Resting,21
1308,-25.46867616,-398.3725163,0.08660063,2.617206492,5/13/2020 23:00,Resting,Resting,21
1309,-25.8019311,-397.7117616,0.740037551,2.259373474,5/14/2020 0:00,Resting,Resting,21
1310,-25.80050455,-397.714261,0.002877889,-3.090085888,5/14/2020 1:00,Resting,Resting,21
1311,-26.31118953,-397.2125613,0.715892277,-2.865951723,5/14/2020 2:00,Resting,Resting,21
1312,-26.29228706,-397.2344006,0.028883528,3.060758114,5/14/2020 3:00,Resting,Resting,21
1313,-26.29360101,-397.2332186,0.001767393,-3.016834599,5/14/2020 4:00,Resting,Resting,21
1314,-26.29360025,-397.2332183,7.88E-07,-2.110288301,5/14/2020 5:00,Resting,Resting,21
1315,-26.61247961,-397.2597895,0.319984488,2.926022604,5/14/2020 6:00,Resting,Resting,21
1316,-26.60809536,-397.2567447,0.005337875,-2.617701451,5/14/2020 7:00,Resting,Resting,21
1317,-26.75510345,-397.3931711,0.200558101,-3.000536815,5/14/2020 8:00,Resting,Resting,21
1318,-26.62031298,-397.3379348,0.14566921,2.782431508,5/14/2020 9:00,Resting,Resting,21
1319,-26.62188454,-397.339572,0.002269396,-2.724669691,5/14/2020 10:00,Resting,Resting,21
1320,-26.62096042,-397.3372104,0.002535954,-2.749638827,5/14/2020 11:00,Resting,Resting,21
1321,-26.62097983,-397.3372549,4.86E-05,3.103351612,5/14/2020 12:00,Resting,Resting,21
1322,-26.53553107,-397.234636,0.133537021,2.858479797,5/14/2020 13:00,Resting,Resting,21
1323,-26.52118519,-397.6507993,0.416410498,-2.412781762,5/14/2020 14:00,Resting,Resting,21
1324,-26.33773484,-397.1368529,0.545705912,2.764286531,5/14/2020 15:00,Resting,Resting,21
1325,-26.33773484,-397.1368529,2.81E-10,-2.667831982,5/14/2020 16:00,Resting,Resting,21
1326,-26.31851509,-396.9923611,0.145764487,2.878440066,5/14/2020 17:00,Resting,Resting,21
1327,-26.31926442,-397.0431318,0.050776228,-3.024110717,5/14/2020 18:00,Resting,Resting,21
1328,-26.31511561,-397.0257403,0.017879528,2.922173657,5/14/2020 19:00,Resting,Resting,21
1329,-26.31511655,-397.0257456,5.46E-06,-3.080788231,5/14/2020 20:00,Resting,Resting,21
1330,-26.31508424,-397.0250489,0.000697454,-3.014566562,5/14/2020 21:00,Resting,Resting,21
1331,-26.34644397,-397.5476321,0.523523223,3.128001934,5/14/2020 22:00,Resting,Resting,21
1332,-26.34603734,-397.5438088,0.003844849,3.095572005,5/14/2020 23:00,Resting,Resting,21
1333,-26.3474805,-397.5681902,0.024424076,-3.094756845,5/15/2020 0:00,Resting,Resting,21
1334,-26.29316009,-397.6161736,0.072478386,0.906383807,5/15/2020 1:00,Resting,Resting,21
1335,-26.30497205,-397.6065371,0.015244156,-3.102373486,5/15/2020 2:00,Resting,Resting,21
1336,-25.56363553,-397.7032904,0.7476236,-2.587055707,5/15/2020 3:00,Resting,Resting,21
1337,-25.60973161,-397.7032565,0.046096093,-3.012550476,5/15/2020 4:00,Resting,Resting,21
1338,-24.9915555,-399.2930785,1.705777102,1.942375801,5/15/2020 5:00,Resting,Resting,21
1339,-25.24381965,-397.4850409,1.825551151,2.909378239,5/15/2020 6:00,Resting,Resting,21
1340,-25.06928245,-398.4406,0.971368306,-3.099558476,5/15/2020 7:00,Resting,Resting,21
1341,-25.07693794,-398.4378392,0.008138103,-2.097573639,5/15/2020 8:00,Resting,Resting,21
1342,-25.01034208,-398.4125487,0.07123636,-2.432540291,5/15/2020 9:00,Resting,Resting,21
1343,-25.01075601,-398.4126544,0.000427236,3.028863553,5/15/2020 10:00,Resting,Resting,21
1344,-24.83034144,-398.2999906,0.212703,-2.833581892,5/15/2020 11:00,Resting,Resting,21
1345,-25.06635079,-398.4305505,0.269715236,3.088668233,5/15/2020 12:00,Resting,Resting,21
1346,-25.06631965,-398.4305334,3.55E-05,3.137060128,5/15/2020 13:00,Resting,Resting,21
1347,-25.06641493,-398.4305173,9.66E-05,2.472782619,5/15/2020 14:00,Resting,Resting,21
1348,-25.01845314,-398.4401313,0.048915871,3.111810699,5/15/2020 15:00,Resting,Resting,21
1349,-25.01845345,-398.440131,4.07E-07,2.645952848,5/15/2020 16:00,Resting,Resting,21
1350,-25.00680206,-398.4642643,0.026798731,2.714052728,5/15/2020 17:00,Resting,Resting,21
1351,-25.00702026,-398.4637892,0.000522831,3.1223392,5/15/2020 18:00,Resting,Resting,21
1352,-25.00211704,-398.4680591,0.006501813,-2.717795475,5/15/2020 19:00,Resting,Resting,21
1353,-25.09955884,-398.3366216,0.163617614,2.925206634,5/15/2020 20:00,Resting,Resting,21
1354,-24.75828045,-399.045329,0.786598419,2.952426977,5/15/2020 21:00,Resting,Resting,21
1355,-24.76828002,-399.0341514,0.014997667,-2.860543843,5/15/2020 22:00,Resting,Resting,21
1356,-24.7516755,-399.0253677,0.018784656,-1.814050972,5/15/2020 23:00,Resting,Resting,21
1357,-24.92890685,-398.8856189,0.225700374,1.98732348,5/16/2020 0:00,Resting,Resting,21
1358,-24.89924023,-398.9540476,0.074582765,2.647574475,5/16/2020 1:00,Resting,Resting,21
1359,-24.9280038,-398.7240447,0.231794494,2.856921631,5/16/2020 2:00,Resting,Resting,21
1360,-24.89378617,-398.8907805,0.170210717,-3.063593843,5/16/2020 3:00,Resting,Resting,21
1361,-24.89378899,-398.8907772,4.35E-06,-2.636184809,5/16/2020 4:00,Resting,Resting,21
1362,-24.88236087,-398.9042578,0.017672791,3.136960351,5/16/2020 5:00,Resting,Resting,21
1363,-25.0496798,-398.9321111,0.169621442,-2.109026213,5/16/2020 6:00,Resting,Resting,21
1364,-24.59644806,-398.8799746,0.456220585,3.09116609,5/16/2020 7:00,Resting,Resting,21
1365,-25.30474168,-398.9994133,0.718293442,-3.089064824,5/16/2020 8:00,Resting,Resting,21
1366,-25.27442964,-399.0264593,0.04062391,2.24601864,5/16/2020 9:00,Resting,Resting,21
1367,-25.27442967,-399.0264592,6.33E-08,2.847210599,5/16/2020 10:00,Resting,Resting,21
1368,-25.28067044,-399.0283113,0.006509806,1.311396348,5/16/2020 11:00,Resting,Resting,21
1369,-23.48181992,-398.3172744,1.934279371,-3.053665474,5/16/2020 12:00,Resting,Resting,21
1370,-23.48230326,-398.3175572,0.000560008,-2.988569611,5/16/2020 13:00,Resting,Resting,21
1371,-23.48198768,-398.3173606,0.000371848,-3.113712604,5/16/2020 14:00,Resting,Resting,21
1372,-23.48029042,-398.3176039,0.001714614,-0.69970351,5/16/2020 15:00,Resting,Resting,21
1373,-23.48037025,-398.3176252,8.26E-05,-2.737852313,5/16/2020 16:00,Resting,Resting,21
1374,-23.45291533,-397.9544624,0.36419917,-1.907616889,5/16/2020 17:00,Resting,Resting,21
1375,-23.45291831,-397.9544714,9.49E-06,2.897126016,5/16/2020 18:00,Resting,Resting,21
1376,-24.15667066,-398.3066839,0.786969529,-0.786843838,5/16/2020 19:00,Resting,Resting,21
1377,-24.15392574,-398.3020978,0.005344767,-2.574169329,5/16/2020 20:00,Resting,Resting,21
1378,-24.23464278,-398.3685828,0.104572882,2.799153007,5/16/2020 21:00,Resting,Resting,21
1379,-24.23007959,-398.3694484,0.004644563,2.26511754,5/16/2020 22:00,Resting,Resting,21
1380,-24.38036224,-398.2884749,0.170709061,2.834844307,5/16/2020 23:00,Resting,Resting,21
1381,-24.27499929,-398.3308727,0.113573458,-3.02995476,5/17/2020 0:00,Resting,Resting,21
1382,-24.2823503,-398.3277728,0.007977911,3.125090578,5/17/2020 1:00,Resting,Resting,21
1383,-24.13743302,-398.3264012,0.144923771,-2.733054008,5/17/2020 2:00,Resting,Resting,21
1384,-24.17829649,-398.3063846,0.045502608,2.676640614,5/17/2020 3:00,Resting,Resting,21
1385,-23.80057907,-398.4559629,0.406256226,-3.063163619,5/17/2020 4:00,Resting,Resting,21
1386,-23.99841298,-398.1472756,0.366641679,2.517797436,5/17/2020 5:00,Resting,Resting,21
1387,-23.99841293,-398.1472756,7.05E-08,-3.001673174,5/17/2020 6:00,Resting,Resting,21
1388,-23.99841516,-398.1472745,2.48E-06,-2.739728681,5/17/2020 7:00,Resting,Resting,21
1389,-23.99839435,-398.1472501,3.21E-05,-1.817342491,5/17/2020 8:00,Resting,Resting,21
1390,-24.00001203,-398.1471289,0.00162222,2.201634047,5/17/2020 9:00,Resting,Resting,21
1391,-23.99432137,-398.1478057,0.005730763,3.097999377,5/17/2020 10:00,Resting,Resting,21
1392,-23.99432281,-398.1478057,1.44E-06,-3.014964806,5/17/2020 11:00,Resting,Resting,21
1393,-23.77396701,-398.4968442,0.412776689,2.125673114,5/17/2020 12:00,Resting,Resting,21
1394,-23.77422092,-398.4966112,0.000344654,-2.876535125,5/17/2020 13:00,Resting,Resting,21
1395,-23.76020924,-398.8361603,0.339838077,2.354644548,5/17/2020 14:00,Resting,Resting,21
1396,-23.76008253,-398.8348643,0.001302126,3.002883755,5/17/2020 15:00,Resting,Resting,21
1397,-23.81509622,-398.8636116,0.062071808,2.149785099,5/17/2020 16:00,Resting,Resting,21
1398,-23.80119257,-398.8491293,0.020076045,-2.817334983,5/17/2020 17:00,Resting,Resting,22
1399,-23.92250698,-398.986205,0.183049033,-3.101051457,5/17/2020 18:00,Resting,Resting,22
1400,-23.9266964,-398.9916064,0.006835664,0.064780334,5/17/2020 19:00,Resting,Resting,22
1401,-23.91247438,-399.1194203,0.128602718,0.770510526,5/17/2020 20:00,Resting,Resting,22
1402,-20.10456131,-404.9844931,6.992802016,0.465034131,5/17/2020 21:00,Transit,Transit,22
1403,-15.85889631,-408.7646304,5.684638015,0.267487576,5/17/2020 22:00,Transit,Transit,22
1404,-24.40722769,-420.3781971,14.42043347,-1.477859542,5/17/2020 23:00,Transit,Transit,22
1405,-29.78661772,-426.7939145,8.372530522,-0.063240002,5/18/2020 0:00,Transit,Transit,22
1406,-38.21975456,-443.5574251,18.76520942,0.23166575,5/18/2020 1:00,Transit,Transit,22
1407,-42.58215277,-452.5031623,9.952724844,0.012376926,5/18/2020 2:00,Transit,Transit,22
1408,-45.62940303,-457.0711182,5.491079635,-0.134577782,5/18/2020 3:00,Transit,Transit,22
1409,-50.57183645,-465.0725325,9.404800847,0.034968513,5/18/2020 4:00,Transit,Transit,22
1410,-64.29645651,-469.2302332,14.34056033,-0.723317846,5/18/2020 5:00,Transit,Transit,22
1411,-73.58376735,-471.9109145,9.666446859,-0.013147806,5/18/2020 6:00,Transit,Transit,22
1412,-84.87833786,-461.8920951,15.09781657,-1.00661437,5/18/2020 7:00,Transit,Transit,22
1413,-90.11832073,-454.0315642,9.446976632,-0.257213703,5/18/2020 8:00,Transit,Transit,22
1414,-96.61604659,-446.3685523,10.04699914,0.11532332,5/18/2020 9:00,Transit,Transit,22
1415,-103.2046746,-442.5948376,7.592821778,0.347352466,5/18/2020 10:00,Transit,Transit,22
1416,-110.5469961,-434.600091,10.85475277,-0.307761013,5/18/2020 11:00,Transit,Transit,22
1417,-114.5300532,-429.1764248,6.729108325,-0.109452558,5/18/2020 12:00,Transit,Transit,22
1418,-124.7799742,-425.0521567,11.04855052,0.554815768,5/18/2020 13:00,Transit,Transit,22
1419,-132.7998838,-424.0805519,8.078549763,0.261986871,5/18/2020 14:00,Transit,Transit,22
1420,-141.1023015,-423.0063769,8.371618129,-0.008104676,5/18/2020 15:00,Transit,Transit,22
1421,-154.4699429,-422.6221569,13.373162,0.099931602,5/18/2020 16:00,Transit,Transit,22
1422,-161.2275686,-422.3231737,6.764236583,-0.015480366,5/18/2020 17:00,Transit,Transit,22
1423,-170.6519392,-417.0512415,10.79870505,-0.465811547,5/18/2020 18:00,Transit,Transit,22
1424,-175.0609742,-405.940892,11.9532195,-0.682990205,5/18/2020 19:00,Transit,Transit,22
1425,-177.4441505,-401.6031297,4.949314184,0.124604572,5/18/2020 20:00,Transit,Transit,22
1426,-182.8162522,-393.9280295,9.368385022,0.108300847,5/18/2020 21:00,Transit,Transit,22
1427,-185.8157931,-386.9180815,7.624737205,-0.2063625,5/18/2020 22:00,Transit,Transit,22
1428,-188.3674594,-375.6147658,11.58774988,-0.182299129,5/18/2020 23:00,Transit,Transit,22
1429,-190.3196102,-371.0387689,4.97500148,0.181207356,5/19/2020 0:00,Transit,Transit,22
1430,-191.1668542,-364.2499722,6.841460616,-0.27907234,5/19/2020 1:00,Transit,Transit,22
1431,-194.7772582,-356.1142115,8.900877403,0.293502345,5/19/2020 2:00,Transit,Transit,22
1432,-202.5628853,-346.3372278,12.49821591,0.25483349,5/19/2020 3:00,Transit,Transit,22
1433,-208.66947,-337.4577308,10.77663413,-0.07005926,5/19/2020 4:00,Transit,Transit,22
1434,-213.8065419,-329.1887644,9.73474771,-0.046538864,5/19/2020 5:00,Transit,Transit,22
1435,-225.3461711,-335.2748258,13.04619426,1.500230934,5/19/2020 6:00,Transit,Transit,22
1436,-233.5215016,-344.7787704,12.53638668,0.375077398,5/19/2020 7:00,Transit,Transit,22
1437,-233.9148938,-356.9304822,12.15807787,0.67802613,5/19/2020 8:00,Transit,Transit,22
1438,-232.5394428,-370.7669215,13.9046366,0.131444447,5/19/2020 9:00,Transit,Transit,22
1439,-230.3239459,-378.7390337,8.274237077,0.17198342,5/19/2020 10:00,Transit,Transit,22
1440,-229.1073096,-387.5782318,8.922534787,-0.134284196,5/19/2020 11:00,Transit,Transit,22
1441,-223.6625188,-396.1639566,10.16663255,0.428383211,5/19/2020 12:00,Transit,Transit,22
1442,-224.7704239,-404.7984844,8.705315808,-0.69277853,5/19/2020 13:00,Transit,Transit,22
1443,-217.7666441,-406.3443837,7.172359177,1.481169697,5/19/2020 14:00,Transit,Transit,22
1444,-212.030878,-407.2113036,5.80091048,0.067232944,5/19/2020 15:00,Transit,Transit,22
1445,-203.4619566,-409.1773454,8.79157183,-0.075527755,5/19/2020 16:00,Transit,Transit,22
1446,-195.4895279,-409.0460004,7.973510595,0.242008595,5/19/2020 17:00,Transit,Transit,22
1447,-190.2313136,-410.495809,5.454425913,-0.285511313,5/19/2020 18:00,Transit,Transit,22
1448,-182.793913,-410.8422457,7.445464809,0.222491199,5/19/2020 19:00,Transit,Transit,22
1449,-165.541452,-412.9519436,17.38097341,-0.075133072,5/19/2020 20:00,Transit,Transit,22
1450,-151.3518976,-412.7461657,14.19104637,0.136180821,5/19/2020 21:00,Transit,Transit,22
1451,-156.5100461,-406.1550509,8.369545457,2.220330588,5/19/2020 22:00,Transit,Transit,22
1452,-156.369908,-406.4133901,0.293901045,2.974591463,5/19/2020 23:00,Resting,Resting,22
1453,-157.3278127,-405.6647223,1.215765107,-2.731230941,5/20/2020 0:00,Resting,Resting,22
1454,-157.3826766,-405.6347413,0.062521229,0.163277238,5/20/2020 1:00,Resting,Resting,22
1455,-157.3724341,-405.6374805,0.010602439,-2.902793581,5/20/2020 2:00,Resting,Resting,22
1456,-157.3724344,-405.6374804,2.96E-07,3.131656161,5/20/2020 3:00,Resting,Resting,23
1457,-157.3188062,-405.574296,0.08287498,-2.003307013,5/20/2020 4:00,Resting,Resting,23
1458,-157.679749,-405.8292529,0.441908117,2.889551915,5/20/2020 5:00,Resting,Resting,23
1459,-157.6783261,-405.828866,0.001474586,2.792095321,5/20/2020 6:00,Resting,Resting,23
1460,-157.9574886,-405.8851258,0.284775142,3.074972711,5/20/2020 7:00,Resting,Resting,23
1461,-157.9361217,-405.8853296,0.021367891,2.933187452,5/20/2020 8:00,Resting,Resting,23
1462,-158.5149167,-405.8155215,0.582989553,3.031101266,5/20/2020 9:00,Resting,Resting,23
1463,-158.4958813,-405.8134233,0.0191507,-2.911779327,5/20/2020 10:00,Resting,Resting,23
1464,-158.4185735,-406.9648593,1.154028278,-1.613540292,5/20/2020 11:00,Resting,Resting,23
1465,-158.4163065,-406.9446696,0.020316558,2.962738781,5/20/2020 12:00,Resting,Resting,23
1466,-158.4268933,-406.9536971,0.013913141,2.388676625,5/20/2020 13:00,Resting,Resting,23
1467,-157.7528563,-406.3886308,0.879559962,3.133207062,5/20/2020 14:00,Resting,Resting,23
1468,-157.7558039,-406.3908532,0.003691524,3.089942666,5/20/2020 15:00,Resting,Resting,23
1469,-157.7504668,-406.387491,0.006307816,3.057724222,5/20/2020 16:00,Resting,Resting,23
1470,-157.7831812,-406.371824,0.036272413,2.132802996,5/20/2020 17:00,Resting,Resting,23
1471,-157.7830691,-406.3718859,0.000128088,3.084220861,5/20/2020 18:00,Resting,Resting,23
